bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
103.0,872296732000000.0,2024-10-14 11:54:03.642,1.6948764324188232,
102.0,872297734000000.0,2024-10-14 11:54:04.614,1.6948764324188232,
,,2024-10-14 11:54:05.614,,SR
,,2024-10-14 11:54:06.614,,SR
101.0,872300741000000.0,2024-10-14 11:54:07.624,5.58388352394104,
102.0,872301742000000.0,2024-10-14 11:54:08.626,5.58388352394104,
,,2024-10-14 11:54:09.626,,SR
,,2024-10-14 11:54:10.626,,SR
,,2024-10-14 11:54:11.626,,SR
,,2024-10-14 11:54:12.626,,SR
,,2024-10-14 11:54:13.626,,SR
,,2024-10-14 11:54:14.626,,SR
,,2024-10-14 11:54:15.626,,SR
,,2024-10-14 11:54:16.626,,SR
,,2024-10-14 11:54:17.626,,SR
,,2024-10-14 11:54:18.626,,SR
106.0,872312767000000.0,2024-10-14 11:54:19.652,6.38409686088562,
105.0,872313770000000.0,2024-10-14 11:54:20.664,6.38409686088562,
107.0,872314772000000.0,2024-10-14 11:54:21.672,8.388050317764282,
107.0,872315774000000.0,2024-10-14 11:54:22.654,8.388050317764282,
,,2024-10-14 11:54:23.654,,SR
,,2024-10-14 11:54:24.654,,SR
,,2024-10-14 11:54:25.654,,SR
,,2024-10-14 11:54:26.654,,SR
108.0,872320784000000.0,2024-10-14 11:54:27.675,2.085400342941284,
108.0,872321787000000.0,2024-10-14 11:54:28.667,2.085400342941284,
,,2024-10-14 11:54:29.667,,SR
,,2024-10-14 11:54:30.667,,SR
107.0,872324794000000.0,2024-10-14 11:54:31.675,6.129159927368164,
106.0,872325796000000.0,2024-10-14 11:54:32.692,6.129159927368164,
107.0,872326798000000.0,2024-10-14 11:54:33.682,8.149415493011475,
107.0,872327801000000.0,2024-10-14 11:54:34.682,8.149415493011475,
,,2024-10-14 11:54:35.682,,SR
,,2024-10-14 11:54:36.682,,SR
,,2024-10-14 11:54:37.682,,SR
,,2024-10-14 11:54:38.682,,SR
106.0,872332813000000.0,2024-10-14 11:54:39.709,0.3521838188171386,
105.0,872333815000000.0,2024-10-14 11:54:40.701,0.3521838188171386,
104.0,872334817000000.0,2024-10-14 11:54:41.706,2.325870513916016,
105.0,872335819000000.0,2024-10-14 11:54:42.726,2.325870513916016,
104.0,872336822000000.0,2024-10-14 11:54:43.704,4.28723931312561,
104.0,872337825000000.0,2024-10-14 11:54:44.715,4.28723931312561,
,,2024-10-14 11:54:45.715,,SR
,,2024-10-14 11:54:46.715,,SR
,,2024-10-14 11:54:47.715,,SR
,,2024-10-14 11:54:48.715,,SR
,,2024-10-14 11:54:49.715,,SR
,,2024-10-14 11:54:50.715,,SR
,,2024-10-14 11:54:51.715,,SR
,,2024-10-14 11:54:52.715,,SR
101.0,872346849000000.0,2024-10-14 11:54:53.731,2.0746335983276367,
99.0,872347851000000.0,2024-10-14 11:54:54.747,2.0746335983276367,
,,2024-10-14 11:54:55.747,,SR
,,2024-10-14 11:54:56.747,,SR
102.0,872350858000000.0,2024-10-14 11:54:57.763,6.108980894088745,
103.0,872351861000000.0,2024-10-14 11:54:58.739,6.108980894088745,
,,2024-10-14 11:54:59.739,,SR
,,2024-10-14 11:55:00.739,,SR
101.0,872354868000000.0,2024-10-14 11:55:01.750,10.027609586715698,
100.0,872355870000000.0,2024-10-14 11:55:02.757,10.027609586715698,
,,2024-10-14 11:55:03.757,,SR
,,2024-10-14 11:55:04.757,,SR
,,2024-10-14 11:55:05.757,,SR
,,2024-10-14 11:55:06.757,,SR
99.0,872360881000000.0,2024-10-14 11:55:07.759,1.0136849880218506,
99.0,872361884000000.0,2024-10-14 11:55:08.769,1.0136849880218506,
100.0,872362886000000.0,2024-10-14 11:55:09.774,3.048351526260376,
100.0,872363889000000.0,2024-10-14 11:55:10.769,3.048351526260376,
100.0,872364891000000.0,2024-10-14 11:55:11.777,5.083773612976074,
99.0,872365894000000.0,2024-10-14 11:55:12.799,5.083773612976074,
98.0,872366895000000.0,2024-10-14 11:55:13.775,7.094231843948364,
98.0,872367897000000.0,2024-10-14 11:55:14.792,7.094231843948364,
,,2024-10-14 11:55:15.792,,SR
,,2024-10-14 11:55:16.792,,SR
,,2024-10-14 11:55:17.792,,SR
,,2024-10-14 11:55:18.792,,SR
,,2024-10-14 11:55:19.792,,SR
,,2024-10-14 11:55:20.792,,SR
99.0,872374912000000.0,2024-10-14 11:55:21.802,3.0777816772460938,
98.0,872375914000000.0,2024-10-14 11:55:22.794,3.0777816772460938,
,,2024-10-14 11:55:23.794,,SR
99.0,872378916000000.0,2024-10-14 11:55:25.791,6.621250867843628,
98.0,872379918000000.0,2024-10-14 11:55:26.801,6.621250867843628,
,,2024-10-14 11:55:27.801,,SR
,,2024-10-14 11:55:28.801,,SR
,,2024-10-14 11:55:29.801,,SR
,,2024-10-14 11:55:30.801,,SR
,,2024-10-14 11:55:31.801,,SR
,,2024-10-14 11:55:32.801,,SR
98.0,872386935000000.0,2024-10-14 11:55:33.820,14.601780891418455,
99.0,872387938000000.0,2024-10-14 11:55:34.812,14.601780891418455,
98.0,872388940000000.0,2024-10-14 11:55:35.821,16.565650463104248,
98.0,872389942000000.0,2024-10-14 11:55:36.839,16.565650463104248,
,,2024-10-14 11:55:37.839,,SR
,,2024-10-14 11:55:38.839,,SR
