bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
108.0,872320784000000.0,2024-10-14 11:54:27.675,2.085400342941284,
108.0,872321787000000.0,2024-10-14 11:54:28.667,2.085400342941284,
,,2024-10-14 11:54:29.667,,SR
,,2024-10-14 11:54:30.667,,SR
107.0,872324794000000.0,2024-10-14 11:54:31.675,6.129159927368164,
106.0,872325796000000.0,2024-10-14 11:54:32.692,6.129159927368164,
107.0,872326798000000.0,2024-10-14 11:54:33.682,8.149415493011475,
107.0,872327801000000.0,2024-10-14 11:54:34.682,8.149415493011475,
