bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
84.0,265823000000.0,2024-09-16 10:23:12.723,4.692710876464844,
84.0,266826000000.0,2024-09-16 10:23:13.758,4.692710876464844,
84.0,267830000000.0,2024-09-16 10:23:14.725,6.713819265365601,
83.0,268834000000.0,2024-09-16 10:23:15.734,6.713819265365601,
,,2024-09-16 10:23:16.734,,SR
,,2024-09-16 10:23:17.734,,SR
83.0,271845000000.0,2024-09-16 10:23:18.741,10.620784521102903,
82.0,272850000000.0,2024-09-16 10:23:19.756,10.620784521102903,
,,2024-09-16 10:23:20.756,,SR
,,2024-09-16 10:23:21.756,,SR
,,2024-09-16 10:23:22.756,,SR
,,2024-09-16 10:23:23.756,,SR
,,2024-09-16 10:23:24.756,,SR
,,2024-09-16 10:23:25.756,,SR
,,2024-09-16 10:23:26.756,,SR
,,2024-09-16 10:23:27.756,,SR
,,2024-09-16 10:23:28.756,,SR
,,2024-09-16 10:23:29.756,,SR
,,2024-09-16 10:23:30.756,,SR
,,2024-09-16 10:23:31.756,,SR
,,2024-09-16 10:23:32.756,,SR
,,2024-09-16 10:23:33.756,,SR
,,2024-09-16 10:23:34.756,,SR
,,2024-09-16 10:23:35.756,,SR
82.0,289919000000.0,2024-09-16 10:23:36.822,5.879072427749634,
81.0,290924000000.0,2024-09-16 10:23:37.834,5.879072427749634,
80.0,291927000000.0,2024-09-16 10:23:38.816,7.839148044586182,
80.0,292931000000.0,2024-09-16 10:23:39.835,7.839148044586182,
80.0,293935000000.0,2024-09-16 10:23:40.848,9.854887962341309,
79.0,294939000000.0,2024-09-16 10:23:41.828,9.854887962341309,
77.0,295943000000.0,2024-09-16 10:23:42.840,11.786351680755615,
76.0,296947000000.0,2024-09-16 10:23:43.847,11.786351680755615,
,,2024-09-16 10:23:44.847,,SR
,,2024-09-16 10:23:45.847,,SR
78.0,299958000000.0,2024-09-16 10:23:46.879,15.805136442184448,
79.0,300956000000.0,2024-09-16 10:23:47.857,15.805136442184448,
,,2024-09-16 10:23:48.857,,SR
,,2024-09-16 10:23:49.857,,SR
,,2024-09-16 10:23:50.857,,SR
,,2024-09-16 10:23:51.857,,SR
84.0,305977000000.0,2024-09-16 10:23:52.890,21.88907265663147,
84.0,306980000000.0,2024-09-16 10:23:53.876,21.88907265663147,
,,2024-09-16 10:23:54.876,,SR
,,2024-09-16 10:23:55.876,,SR
,,2024-09-16 10:23:56.876,,SR
,,2024-09-16 10:23:57.876,,SR
,,2024-09-16 10:23:58.876,,SR
,,2024-09-16 10:23:59.876,,SR
,,2024-09-16 10:24:00.876,,SR
,,2024-09-16 10:24:01.876,,SR
75.0,316016000000.0,2024-09-16 10:24:02.913,1.6573364734649658,
76.0,317020000000.0,2024-09-16 10:24:03.930,1.6573364734649658,
77.0,318025000000.0,2024-09-16 10:24:04.922,3.725424528121948,
78.0,319029000000.0,2024-09-16 10:24:05.922,3.725424528121948,
79.0,320033000000.0,2024-09-16 10:24:06.946,5.780480861663818,
78.0,321037000000.0,2024-09-16 10:24:07.965,5.780480861663818,
76.0,322042000000.0,2024-09-16 10:24:08.939,7.835384368896484,
74.0,323046000000.0,2024-09-16 10:24:09.957,7.835384368896484,
75.0,324050000000.0,2024-09-16 10:24:10.977,9.783360004425049,
74.0,325054000000.0,2024-09-16 10:24:12.028,9.783360004425049,
76.0,326057000000.0,2024-09-16 10:24:12.969,11.716148376464844,
77.0,327061000000.0,2024-09-16 10:24:13.988,11.716148376464844,
78.0,328065000000.0,2024-09-16 10:24:14.961,13.83718967437744,
79.0,329069000000.0,2024-09-16 10:24:15.981,13.83718967437744,
,,2024-09-16 10:24:16.981,,SR
,,2024-09-16 10:24:17.981,,SR
,,2024-09-16 10:24:18.981,,SR
,,2024-09-16 10:24:19.981,,SR
81.0,334086000000.0,2024-09-16 10:24:20.983,19.627742052078247,
80.0,335090000000.0,2024-09-16 10:24:21.983,19.627742052078247,
,,2024-09-16 10:24:22.983,,SR
,,2024-09-16 10:24:23.983,,SR
,,2024-09-16 10:24:24.983,,SR
,,2024-09-16 10:24:25.983,,SR
,,2024-09-16 10:24:26.983,,SR
,,2024-09-16 10:24:27.983,,SR
87.0,342115000000.0,2024-09-16 10:24:29.027,2.7573723793029785,
86.0,343119000000.0,2024-09-16 10:24:30.017,2.7573723793029785,
,,2024-09-16 10:24:31.017,,SR
,,2024-09-16 10:24:32.017,,SR
,,2024-09-16 10:24:33.017,,SR
,,2024-09-16 10:24:34.017,,SR
,,2024-09-16 10:24:35.017,,SR
,,2024-09-16 10:24:36.017,,SR
,,2024-09-16 10:24:37.017,,SR
,,2024-09-16 10:24:38.017,,SR
,,2024-09-16 10:24:39.017,,SR
,,2024-09-16 10:24:40.017,,SR
85.0,354163000000.0,2024-09-16 10:24:41.089,14.925217866897585,
83.0,355166000000.0,2024-09-16 10:24:42.105,14.925217866897585,
,,2024-09-16 10:24:43.105,,SR
,,2024-09-16 10:24:44.105,,SR
,,2024-09-16 10:24:45.105,,SR
,,2024-09-16 10:24:46.105,,SR
,,2024-09-16 10:24:47.105,,SR
,,2024-09-16 10:24:48.105,,SR
,,2024-09-16 10:24:49.105,,SR
85.0,364202000000.0,2024-09-16 10:24:51.086,24.767676830291748,
85.0,365207000000.0,2024-09-16 10:24:52.094,24.767676830291748,
,,2024-09-16 10:24:53.094,,SR
,,2024-09-16 10:24:54.094,,SR
,,2024-09-16 10:24:55.094,,SR
,,2024-09-16 10:24:56.094,,SR
,,2024-09-16 10:24:57.094,,SR
,,2024-09-16 10:24:58.094,,SR
85.0,372226000000.0,2024-09-16 10:24:59.151,32.996384620666504,
84.0,373230000000.0,2024-09-16 10:25:00.127,32.996384620666504,
84.0,374234000000.0,2024-09-16 10:25:01.133,35.126391649246216,
85.0,375237000000.0,2024-09-16 10:25:02.169,35.126391649246216,
,,2024-09-16 10:25:03.169,,SR
,,2024-09-16 10:25:04.169,,SR
,,2024-09-16 10:25:05.169,,SR
,,2024-09-16 10:25:06.169,,SR
,,2024-09-16 10:25:07.169,,SR
,,2024-09-16 10:25:08.169,,SR
,,2024-09-16 10:25:09.169,,SR
,,2024-09-16 10:25:10.169,,SR
,,2024-09-16 10:25:11.169,,SR
,,2024-09-16 10:25:12.169,,SR
,,2024-09-16 10:25:13.169,,SR
,,2024-09-16 10:25:14.169,,SR
,,2024-09-16 10:25:15.169,,SR
,,2024-09-16 10:25:16.169,,SR
,,2024-09-16 10:25:17.169,,SR
,,2024-09-16 10:25:18.169,,SR
,,2024-09-16 10:25:19.169,,SR
,,2024-09-16 10:25:20.169,,SR
82.0,394312000000.0,2024-09-16 10:25:21.209,16.9179949760437,
82.0,395315000000.0,2024-09-16 10:25:22.219,16.9179949760437,
,,2024-09-16 10:25:23.219,,SR
,,2024-09-16 10:25:24.219,,SR
82.0,398326000000.0,2024-09-16 10:25:25.225,20.72160792350769,
82.0,399330000000.0,2024-09-16 10:25:26.231,20.72160792350769,
,,2024-09-16 10:25:27.231,,SR
,,2024-09-16 10:25:28.231,,SR
,,2024-09-16 10:25:29.231,,SR
,,2024-09-16 10:25:30.231,,SR
,,2024-09-16 10:25:31.231,,SR
,,2024-09-16 10:25:32.231,,SR
,,2024-09-16 10:25:33.231,,SR
,,2024-09-16 10:25:34.231,,SR
,,2024-09-16 10:25:35.231,,SR
,,2024-09-16 10:25:36.231,,SR
,,2024-09-16 10:25:37.231,,SR
,,2024-09-16 10:25:38.231,,SR
,,2024-09-16 10:25:39.231,,SR
,,2024-09-16 10:25:40.231,,SR
,,2024-09-16 10:25:41.231,,SR
,,2024-09-16 10:25:42.231,,SR
88.0,416397000000.0,2024-09-16 10:25:43.300,1.0999329090118408,
87.0,417401000000.0,2024-09-16 10:25:44.341,1.0999329090118408,
,,2024-09-16 10:25:45.341,,SR
88.0,420413000000.0,2024-09-16 10:25:47.313,5.13255786895752,
88.0,421417000000.0,2024-09-16 10:25:48.315,5.13255786895752,
,,2024-09-16 10:25:49.315,,SR
,,2024-09-16 10:25:50.315,,SR
,,2024-09-16 10:25:51.315,,SR
,,2024-09-16 10:25:52.315,,SR
,,2024-09-16 10:25:53.315,,SR
,,2024-09-16 10:25:54.315,,SR
,,2024-09-16 10:25:55.315,,SR
,,2024-09-16 10:25:56.315,,SR
,,2024-09-16 10:25:57.315,,SR
,,2024-09-16 10:25:58.315,,SR
,,2024-09-16 10:25:59.315,,SR
