bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
,308690000000.0,2023-12-12 13:36:43.662,4.127568244934082,ZERO
,309692000000.0,2023-12-12 13:36:44.663,4.127568244934082,ZERO
,310693000000.0,2023-12-12 13:36:45.668,4.127568244934082,ZERO
73.0,311696000000.0,2023-12-12 13:36:46.668,4.127568244934082,
76.0,312697000000.0,2023-12-12 13:36:47.674,4.127568244934082,
76.0,313699000000.0,2023-12-12 13:36:48.677,4.127568244934082,
77.0,314701000000.0,2023-12-12 13:36:49.691,10.067646265029907,
76.0,315703000000.0,2023-12-12 13:36:50.684,10.067646265029907,
79.0,316705000000.0,2023-12-12 13:36:51.684,10.067646265029907,
79.0,317707000000.0,2023-12-12 13:36:52.701,10.067646265029907,
80.0,318709000000.0,2023-12-12 13:36:53.685,10.067646265029907,
79.0,319711000000.0,2023-12-12 13:36:54.704,10.067646265029907,
,,2023-12-12 13:36:55.704,,SR
,,2023-12-12 13:36:56.704,,SR
,,2023-12-12 13:36:57.704,,SR
,,2023-12-12 13:36:58.704,,SR
,,2023-12-12 13:36:59.704,,SR
79.0,326725000000.0,2023-12-12 13:37:01.698,3.338455438613892,
80.0,327727000000.0,2023-12-12 13:37:02.698,3.338455438613892,
80.0,328729000000.0,2023-12-12 13:37:03.702,3.338455438613892,
82.0,329731000000.0,2023-12-12 13:37:04.702,3.338455438613892,
83.0,330733000000.0,2023-12-12 13:37:05.710,3.338455438613892,
83.0,331735000000.0,2023-12-12 13:37:06.722,3.338455438613892,
83.0,332737000000.0,2023-12-12 13:37:07.725,9.55896258354187,
86.0,333739000000.0,2023-12-12 13:37:08.718,9.55896258354187,
88.0,334741000000.0,2023-12-12 13:37:09.723,9.55896258354187,
87.0,335743000000.0,2023-12-12 13:37:10.740,9.55896258354187,
87.0,336745000000.0,2023-12-12 13:37:11.724,9.55896258354187,
85.0,337747000000.0,2023-12-12 13:37:12.840,9.55896258354187,
82.0,338749000000.0,2023-12-12 13:37:13.721,15.457650899887083,
80.0,339752000000.0,2023-12-12 13:37:14.724,15.457650899887083,
82.0,340754000000.0,2023-12-12 13:37:15.728,15.457650899887083,
82.0,341755000000.0,2023-12-12 13:37:16.730,15.457650899887083,
81.0,342757000000.0,2023-12-12 13:37:17.735,15.457650899887083,
82.0,343760000000.0,2023-12-12 13:37:18.749,15.457650899887083,
84.0,344762000000.0,2023-12-12 13:37:19.751,1.5940725803375244,
83.0,345764000000.0,2023-12-12 13:37:20.740,1.5940725803375244,
84.0,346766000000.0,2023-12-12 13:37:21.753,1.5940725803375244,
85.0,347768000000.0,2023-12-12 13:37:22.745,1.5940725803375244,
84.0,348770000000.0,2023-12-12 13:37:23.748,1.5940725803375244,
84.0,349772000000.0,2023-12-12 13:37:24.754,1.5940725803375244,
85.0,350774000000.0,2023-12-12 13:37:25.761,7.536391735076904,
83.0,351776000000.0,2023-12-12 13:37:26.751,7.536391735076904,
82.0,352778000000.0,2023-12-12 13:37:27.753,7.536391735076904,
80.0,353780000000.0,2023-12-12 13:37:28.753,7.536391735076904,
79.0,354782000000.0,2023-12-12 13:37:29.756,7.536391735076904,
81.0,355784000000.0,2023-12-12 13:37:30.766,7.536391735076904,
81.0,356786000000.0,2023-12-12 13:37:31.766,13.61270833015442,
81.0,357787000000.0,2023-12-12 13:37:32.766,13.61270833015442,
82.0,358789000000.0,2023-12-12 13:37:33.775,13.61270833015442,
82.0,359791000000.0,2023-12-12 13:37:34.778,13.61270833015442,
83.0,360793000000.0,2023-12-12 13:37:35.767,13.61270833015442,
82.0,361795000000.0,2023-12-12 13:37:36.789,13.61270833015442,
83.0,362797000000.0,2023-12-12 13:37:37.826,19.546566486358643,
81.0,363799000000.0,2023-12-12 13:37:38.776,19.546566486358643,
82.0,364801000000.0,2023-12-12 13:37:39.781,19.546566486358643,
82.0,365802000000.0,2023-12-12 13:37:40.777,19.546566486358643,
82.0,366804000000.0,2023-12-12 13:37:41.781,19.546566486358643,
84.0,367806000000.0,2023-12-12 13:37:42.780,19.546566486358643,
,,2023-12-12 13:37:43.780,,SR
,,2023-12-12 13:37:44.780,,SR
,,2023-12-12 13:37:45.780,,SR
,,2023-12-12 13:37:46.780,,SR
,,2023-12-12 13:37:47.780,,SR
,,2023-12-12 13:37:48.780,,SR
91.0,374818000000.0,2023-12-12 13:37:49.793,5.814697027206421,
91.0,375820000000.0,2023-12-12 13:37:50.796,5.814697027206421,
88.0,376822000000.0,2023-12-12 13:37:51.805,5.814697027206421,
87.0,377824000000.0,2023-12-12 13:37:52.822,5.814697027206421,
87.0,378826000000.0,2023-12-12 13:37:53.804,5.814697027206421,
87.0,379827000000.0,2023-12-12 13:37:54.829,5.814697027206421,
