bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
75.0,134779642000000.0,2024-10-05 23:02:06.526,0.437427282333374,
77.0,134780644000000.0,2024-10-05 23:02:07.526,0.437427282333374,
,,2024-10-05 23:02:08.526,,SR
,,2024-10-05 23:02:09.526,,SR
,,2024-10-05 23:02:10.526,,SR
,,2024-10-05 23:02:11.526,,SR
74.0,134785652000000.0,2024-10-05 23:02:12.547,6.40618371963501,
73.0,134786654000000.0,2024-10-05 23:02:13.542,6.40618371963501,
,,2024-10-05 23:02:14.542,,SR
,,2024-10-05 23:02:15.542,,SR
75.0,134789659000000.0,2024-10-05 23:02:16.543,10.42677903175354,
74.0,134790659000000.0,2024-10-05 23:02:17.540,10.42677903175354,
78.0,134791661000000.0,2024-10-05 23:02:18.561,12.590559244155884,
80.0,134792663000000.0,2024-10-05 23:02:19.546,12.590559244155884,
82.0,134793664000000.0,2024-10-05 23:02:20.549,14.431904554367064,
82.0,134794666000000.0,2024-10-05 23:02:21.566,14.431904554367064,
