bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
81.0,166642505000000.0,2024-06-14 08:55:56.467,1.248971462249756,
81.0,166643508000000.0,2024-06-14 08:55:57.491,1.248971462249756,
83.0,166644510000000.0,2024-06-14 08:55:58.478,1.248971462249756,
84.0,166645507000000.0,2024-06-14 08:55:59.466,1.248971462249756,
85.0,166646504000000.0,2024-06-14 08:56:00.470,1.248971462249756,
86.0,166647506000000.0,2024-06-14 08:56:01.473,1.248971462249756,
86.0,166648508000000.0,2024-06-14 08:56:02.474,6.97212290763855,
84.0,166649511000000.0,2024-06-14 08:56:03.500,6.97212290763855,
86.0,166650513000000.0,2024-06-14 08:56:04.497,6.97212290763855,
85.0,166651516000000.0,2024-06-14 08:56:05.480,6.97212290763855,
86.0,166652519000000.0,2024-06-14 08:56:06.504,6.97212290763855,
86.0,166653521000000.0,2024-06-14 08:56:07.487,6.97212290763855,
86.0,166654524000000.0,2024-06-14 08:56:08.487,13.12565279006958,
85.0,166655526000000.0,2024-06-14 08:56:09.497,13.12565279006958,
84.0,166656529000000.0,2024-06-14 08:56:10.492,13.12565279006958,
83.0,166657531000000.0,2024-06-14 08:56:11.497,13.12565279006958,
82.0,166658533000000.0,2024-06-14 08:56:12.521,13.12565279006958,
83.0,166659535000000.0,2024-06-14 08:56:13.520,13.12565279006958,
81.0,166660538000000.0,2024-06-14 08:56:14.502,19.06275510787964,
80.0,166661540000000.0,2024-06-14 08:56:15.524,19.06275510787964,
80.0,166662542000000.0,2024-06-14 08:56:16.510,19.06275510787964,
79.0,166663545000000.0,2024-06-14 08:56:17.508,19.06275510787964,
79.0,166664547000000.0,2024-06-14 08:56:18.517,19.06275510787964,
77.0,166665549000000.0,2024-06-14 08:56:19.514,19.06275510787964,
76.0,166666551000000.0,2024-06-14 08:56:20.517,24.996706247329712,
77.0,166667553000000.0,2024-06-14 08:56:21.534,24.996706247329712,
76.0,166668555000000.0,2024-06-14 08:56:22.529,24.996706247329712,
77.0,166669558000000.0,2024-06-14 08:56:23.519,24.996706247329712,
77.0,166670561000000.0,2024-06-14 08:56:24.542,24.996706247329712,
77.0,166671563000000.0,2024-06-14 08:56:25.524,24.996706247329712,
,,2024-06-14 08:56:26.524,,SR
,,2024-06-14 08:56:27.524,,SR
,,2024-06-14 08:56:28.524,,SR
,,2024-06-14 08:56:29.524,,SR
,,2024-06-14 08:56:30.524,,SR
,,2024-06-14 08:56:31.524,,SR
80.0,166678577000000.0,2024-06-14 08:56:32.540,3.8687901496887207,
