bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
114.0,614119498000000.0,2024-10-11 12:11:06.390,2.1132795810699463,
114.0,614120500000000.0,2024-10-11 12:11:07.382,2.1132795810699463,
,,2024-10-11 12:11:08.382,,SR
,,2024-10-11 12:11:09.382,,SR
,,2024-10-11 12:11:10.382,,SR
,,2024-10-11 12:11:11.382,,SR
114.0,614125508000000.0,2024-10-11 12:11:12.396,8.165836572647095,
114.0,614126509000000.0,2024-10-11 12:11:13.394,8.165836572647095,
114.0,614127511000000.0,2024-10-11 12:11:14.391,10.58874797821045,
114.0,614128512000000.0,2024-10-11 12:11:15.424,10.58874797821045,
,,2024-10-11 12:11:16.424,,SR
112.0,614131518000000.0,2024-10-11 12:11:18.412,13.982784509658812,
113.0,614132519000000.0,2024-10-11 12:11:19.402,13.982784509658812,
