bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
105.0,613500578000000.0,2024-10-11 12:00:47.486,4.082527160644531,
107.0,613501580000000.0,2024-10-11 12:00:48.459,4.082527160644531,
107.0,613502581000000.0,2024-10-11 12:00:49.464,6.193240642547607,
106.0,613503583000000.0,2024-10-11 12:00:50.487,6.193240642547607,
,,2024-10-11 12:00:51.487,,SR
,,2024-10-11 12:00:52.487,,SR
,,2024-10-11 12:00:53.487,,SR
,,2024-10-11 12:00:54.487,,SR
,,2024-10-11 12:00:55.487,,SR
98.0,613510591000000.0,2024-10-11 12:00:57.464,14.015727519989014,
97.0,613511592000000.0,2024-10-11 12:00:58.488,14.015727519989014,
,,2024-10-11 12:00:59.488,,SR
96.0,613514589000000.0,2024-10-11 12:01:01.479,18.088120222091675,
96.0,613515589000000.0,2024-10-11 12:01:02.495,18.088120222091675,
