bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
89.0,166420752000000.0,2024-07-22 11:02:26.741,1.917100429534912,
88.0,166421750000000.0,2024-07-22 11:02:27.722,1.917100429534912,
88.0,166422749000000.0,2024-07-22 11:02:28.732,3.923185586929321,
86.0,166423748000000.0,2024-07-22 11:02:29.746,3.923185586929321,
84.0,166424747000000.0,2024-07-22 11:02:30.721,5.887865304946899,
82.0,166425746000000.0,2024-07-22 11:02:31.723,5.887865304946899,
80.0,166426744000000.0,2024-07-22 11:02:32.743,7.831415891647339,
79.0,166427743000000.0,2024-07-22 11:02:33.718,7.831415891647339,
79.0,166428741000000.0,2024-07-22 11:02:34.720,9.883034229278564,
77.0,166429740000000.0,2024-07-22 11:02:35.715,9.883034229278564,
75.0,166430738000000.0,2024-07-22 11:02:36.711,11.891847133636476,
74.0,166431737000000.0,2024-07-22 11:02:37.715,11.891847133636476,
74.0,166432735000000.0,2024-07-22 11:02:38.730,13.883543491363524,
72.0,166433734000000.0,2024-07-22 11:02:39.706,13.883543491363524,
73.0,166434732000000.0,2024-07-22 11:02:40.709,15.903826236724854,
72.0,166435731000000.0,2024-07-22 11:02:41.728,15.903826236724854,
71.0,166436728000000.0,2024-07-22 11:02:42.703,17.85781192779541,
73.0,166437727000000.0,2024-07-22 11:02:43.710,17.85781192779541,
72.0,166438726000000.0,2024-07-22 11:02:44.710,19.88859462738037,
72.0,166439725000000.0,2024-07-22 11:02:45.698,19.88859462738037,
73.0,166440724000000.0,2024-07-22 11:02:46.702,21.87872314453125,
71.0,166441723000000.0,2024-07-22 11:02:47.724,21.87872314453125,
71.0,166442722000000.0,2024-07-22 11:02:48.696,23.86680245399475,
70.0,166443721000000.0,2024-07-22 11:02:49.714,23.86680245399475,
69.0,166444720000000.0,2024-07-22 11:02:50.712,25.84856152534485,
71.0,166445719000000.0,2024-07-22 11:02:51.692,25.84856152534485,
71.0,166446718000000.0,2024-07-22 11:02:52.695,27.819469451904297,
70.0,166447717000000.0,2024-07-22 11:02:53.717,27.819469451904297,
,,2024-07-22 11:02:54.717,,SR
71.0,166450714000000.0,2024-07-22 11:02:56.704,31.865373373031616,
70.0,166451713000000.0,2024-07-22 11:02:57.686,31.865373373031616,
71.0,166452711000000.0,2024-07-22 11:02:58.687,33.815758228302,
72.0,166453710000000.0,2024-07-22 11:02:59.706,33.815758228302,
72.0,166454709000000.0,2024-07-22 11:03:00.682,35.854488372802734,
72.0,166455708000000.0,2024-07-22 11:03:01.697,35.854488372802734,
72.0,166456706000000.0,2024-07-22 11:03:02.705,37.934555530548096,
71.0,166457705000000.0,2024-07-22 11:03:03.678,37.934555530548096,
