bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
83.0,102306695000000,2023-12-11 08:41:19.588,6.069596767425537,
84.0,102307697000000,2023-12-11 08:41:20.588,6.069596767425537,
83.0,102308698000000,2023-12-11 08:41:21.583,6.069596767425537,
85.0,102309700000000,2023-12-11 08:41:22.587,6.069596767425537,
86.0,102310701000000,2023-12-11 08:41:23.596,6.069596767425537,
86.0,102311703000000,2023-12-11 08:41:24.623,6.069596767425537,
84.0,102312705000000,2023-12-11 08:41:25.592,11.965385913848875,
85.0,102313707000000,2023-12-11 08:41:26.608,11.965385913848875,
84.0,102314709000000,2023-12-11 08:41:27.598,11.965385913848875,
83.0,102315711000000,2023-12-11 08:41:28.592,11.965385913848875,
83.0,102316712000000,2023-12-11 08:41:29.599,11.965385913848875,
84.0,102317714000000,2023-12-11 08:41:30.597,11.965385913848875,
86.0,102318716000000,2023-12-11 08:41:31.603,18.028852224349976,
88.0,102319718000000,2023-12-11 08:41:32.607,18.028852224349976,
88.0,102320720000000,2023-12-11 08:41:33.626,18.028852224349976,
87.0,102321721000000,2023-12-11 08:41:34.603,18.028852224349976,
89.0,102322722000000,2023-12-11 08:41:35.621,18.028852224349976,
89.0,102323724000000,2023-12-11 08:41:36.607,18.028852224349976,
91.0,102324726000000,2023-12-11 08:41:37.619,23.996655464172363,
92.0,102325727000000,2023-12-11 08:41:38.622,23.996655464172363,
92.0,102326720000000,2023-12-11 08:41:39.604,23.996655464172363,
93.0,102327722000000,2023-12-11 08:41:40.607,23.996655464172363,
96.0,102328723000000,2023-12-11 08:41:41.612,23.996655464172363,
96.0,102329725000000,2023-12-11 08:41:42.630,23.996655464172363,
97.0,102330727000000,2023-12-11 08:41:43.611,30.03585720062256,
99.0,102331729000000,2023-12-11 08:41:44.643,30.03585720062256,
98.0,102332728000000,2023-12-11 08:41:45.618,30.03585720062256,
98.0,102333730000000,2023-12-11 08:41:46.615,30.03585720062256,
98.0,102334732000000,2023-12-11 08:41:47.629,30.03585720062256,
98.0,102335734000000,2023-12-11 08:41:48.620,30.03585720062256,
98.0,102336736000000,2023-12-11 08:41:49.624,36.05450940132141,
96.0,102337738000000,2023-12-11 08:41:50.620,36.05450940132141,
97.0,102338732000000,2023-12-11 08:41:51.649,36.05450940132141,
97.0,102339734000000,2023-12-11 08:41:52.615,36.05450940132141,
96.0,102340736000000,2023-12-11 08:41:53.645,36.05450940132141,
96.0,102341738000000,2023-12-11 08:41:54.625,36.05450940132141,
96.0,102342740000000,2023-12-11 08:41:55.625,42.090850591659546,
96.0,102343742000000,2023-12-11 08:41:56.629,42.090850591659546,
97.0,102344741000000,2023-12-11 08:41:57.627,42.090850591659546,
96.0,102345743000000,2023-12-11 08:41:58.630,42.090850591659546,
95.0,102346745000000,2023-12-11 08:41:59.643,42.090850591659546,
95.0,102347746000000,2023-12-11 08:42:00.637,42.090850591659546,
94.0,102348748000000,2023-12-11 08:42:01.625,48.03695726394653,
93.0,102349750000000,2023-12-11 08:42:02.655,48.03695726394653,
92.0,102350748000000,2023-12-11 08:42:03.628,48.03695726394653,
93.0,102351750000000,2023-12-11 08:42:04.632,48.03695726394653,
92.0,102352752000000,2023-12-11 08:42:05.640,48.03695726394653,
92.0,102353754000000,2023-12-11 08:42:06.634,48.03695726394653,
92.0,102354756000000,2023-12-11 08:42:07.639,54.09661293029785,
90.0,102355758000000,2023-12-11 08:42:08.645,54.09661293029785,
90.0,102356760000000,2023-12-11 08:42:09.667,54.09661293029785,
90.0,102357762000000,2023-12-11 08:42:10.643,54.09661293029785,
88.0,102358764000000,2023-12-11 08:42:11.671,54.09661293029785,
89.0,102359766000000,2023-12-11 08:42:12.647,54.09661293029785,
