bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
105.0,10396088000000.0,2023-12-04 05:31:07.609,4.651859521865845,
106.0,10397090000000.0,2023-12-04 05:31:08.644,4.651859521865845,
106.0,10398091000000.0,2023-12-04 05:31:09.612,4.651859521865845,
108.0,10399093000000.0,2023-12-04 05:31:10.626,4.651859521865845,
108.0,10400094000000.0,2023-12-04 05:31:11.626,4.651859521865845,
110.0,10401096000000.0,2023-12-04 05:31:12.623,4.651859521865845,
,,2023-12-04 05:31:13.623,,SR
,,2023-12-04 05:31:14.623,,SR
,,2023-12-04 05:31:15.623,,SR
,,2023-12-04 05:31:16.623,,SR
,,2023-12-04 05:31:17.623,,SR
,,2023-12-04 05:31:18.623,,SR
,,2023-12-04 05:31:19.623,,SR
,,2023-12-04 05:31:20.623,,SR
,,2023-12-04 05:31:21.623,,SR
,,2023-12-04 05:31:22.623,,SR
,,2023-12-04 05:31:23.623,,SR
,,2023-12-04 05:31:24.623,,SR
,,2023-12-04 05:31:25.623,,SR
,,2023-12-04 05:31:26.623,,SR
,,2023-12-04 05:31:27.623,,SR
,,2023-12-04 05:31:28.623,,SR
,,2023-12-04 05:31:29.623,,SR
,,2023-12-04 05:31:30.623,,SR
,,2023-12-04 05:31:31.623,,SR
,,2023-12-04 05:31:32.623,,SR
,,2023-12-04 05:31:33.623,,SR
,,2023-12-04 05:31:34.623,,SR
,,2023-12-04 05:31:35.623,,SR
,,2023-12-04 05:31:36.623,,SR
,,2023-12-04 05:31:37.623,,SR
,,2023-12-04 05:31:38.623,,SR
,,2023-12-04 05:31:39.623,,SR
,,2023-12-04 05:31:40.623,,SR
,,2023-12-04 05:31:41.623,,SR
,,2023-12-04 05:31:42.623,,SR
109.0,10432144000000.0,2023-12-04 05:31:43.665,1.0436196327209473,
110.0,10433145000000.0,2023-12-04 05:31:44.702,1.0436196327209473,
109.0,10434147000000.0,2023-12-04 05:31:45.664,1.0436196327209473,
108.0,10435148000000.0,2023-12-04 05:31:46.675,1.0436196327209473,
107.0,10436150000000.0,2023-12-04 05:31:47.682,1.0436196327209473,
107.0,10437151000000.0,2023-12-04 05:31:48.677,1.0436196327209473,
106.0,10438153000000.0,2023-12-04 05:31:49.675,7.00685715675354,
107.0,10439154000000.0,2023-12-04 05:31:50.699,7.00685715675354,
109.0,10440156000000.0,2023-12-04 05:31:51.677,7.00685715675354,
110.0,10441157000000.0,2023-12-04 05:31:52.678,7.00685715675354,
108.0,10442159000000.0,2023-12-04 05:31:53.718,7.00685715675354,
109.0,10443161000000.0,2023-12-04 05:31:54.682,7.00685715675354,
110.0,10444163000000.0,2023-12-04 05:31:55.703,12.981188774108888,
110.0,10445165000000.0,2023-12-04 05:31:56.699,12.981188774108888,
111.0,10446167000000.0,2023-12-04 05:31:57.688,12.981188774108888,
109.0,10447168000000.0,2023-12-04 05:31:58.692,12.981188774108888,
110.0,10448170000000.0,2023-12-04 05:31:59.705,12.981188774108888,
109.0,10449172000000.0,2023-12-04 05:32:00.688,12.981188774108888,
,,2023-12-04 05:32:01.688,,SR
,,2023-12-04 05:32:02.688,,SR
,,2023-12-04 05:32:03.688,,SR
,,2023-12-04 05:32:04.688,,SR
,,2023-12-04 05:32:05.688,,SR
,,2023-12-04 05:32:06.688,,SR
