bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
95.0,445199000000.0,2024-09-13 22:34:16.138,1.9395828247070312,
95.0,446204000000.0,2024-09-13 22:34:17.161,1.9395828247070312,
,,2024-09-13 22:34:18.161,,SR
,,2024-09-13 22:34:19.161,,SR
96.0,449219000000.0,2024-09-13 22:34:20.161,5.318234443664551,
96.0,450224000000.0,2024-09-13 22:34:21.196,5.318234443664551,
96.0,451228000000.0,2024-09-13 22:34:22.167,7.173719882965088,
96.0,452233000000.0,2024-09-13 22:34:23.189,7.173719882965088,
96.0,453238000000.0,2024-09-13 22:34:24.181,9.231464862823486,
96.0,454242000000.0,2024-09-13 22:34:25.182,9.231464862823486,
96.0,455247000000.0,2024-09-13 22:34:26.187,11.184261083602903,
95.0,456251000000.0,2024-09-13 22:34:27.192,11.184261083602903,
,,2024-09-13 22:34:28.192,,SR
,,2024-09-13 22:34:29.192,,SR
97.0,459266000000.0,2024-09-13 22:34:30.226,15.199602603912354,
96.0,460271000000.0,2024-09-13 22:34:31.209,15.199602603912354,
,,2024-09-13 22:34:32.209,,SR
,,2024-09-13 22:34:33.209,,SR
,,2024-09-13 22:34:34.209,,SR
,,2024-09-13 22:34:35.209,,SR
,,2024-09-13 22:34:36.209,,SR
,,2024-09-13 22:34:37.209,,SR
94.0,467303000000.0,2024-09-13 22:34:38.252,23.33298635482788,
93.0,468308000000.0,2024-09-13 22:34:39.287,23.33298635482788,
