bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
89.0,452068000000,2024-02-23 19:57:55.956,0.6413540840148926,
89.0,453071000000,2024-02-23 19:57:56.957,0.6413540840148926,
90.0,454073000000,2024-02-23 19:57:57.970,0.6413540840148926,
91.0,455075000000,2024-02-23 19:57:58.970,0.6413540840148926,
92.0,456077000000,2024-02-23 19:57:59.965,0.6413540840148926,
91.0,457079000000,2024-02-23 19:58:00.978,0.6413540840148926,
91.0,458081000000,2024-02-23 19:58:01.983,6.766226291656494,
92.0,459084000000,2024-02-23 19:58:02.973,6.766226291656494,
92.0,460086000000,2024-02-23 19:58:03.993,6.766226291656494,
93.0,461088000000,2024-02-23 19:58:04.975,6.766226291656494,
92.0,462091000000,2024-02-23 19:58:05.978,6.766226291656494,
92.0,463093000000,2024-02-23 19:58:06.983,6.766226291656494,
93.0,464095000000,2024-02-23 19:58:07.994,12.693859577178957,
92.0,465097000000,2024-02-23 19:58:08.984,12.693859577178957,
91.0,466100000000,2024-02-23 19:58:09.990,12.693859577178957,
90.0,467102000000,2024-02-23 19:58:11.001,12.693859577178957,
91.0,468104000000,2024-02-23 19:58:11.992,12.693859577178957,
92.0,469107000000,2024-02-23 19:58:13.009,12.693859577178957,
91.0,470110000000,2024-02-23 19:58:14.006,18.73672151565552,
91.0,471112000000,2024-02-23 19:58:14.998,18.73672151565552,
91.0,472115000000,2024-02-23 19:58:16.013,18.73672151565552,
91.0,473118000000,2024-02-23 19:58:17.023,18.73672151565552,
91.0,474120000000,2024-02-23 19:58:18.009,18.73672151565552,
90.0,475123000000,2024-02-23 19:58:19.017,18.73672151565552,
