bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
,223493000000.0,2024-07-20 12:52:29.463,0.5622119903564453,ZERO
,224493000000.0,2024-07-20 12:52:30.484,0.5622119903564453,ZERO
,225491000000.0,2024-07-20 12:52:31.460,2.5426526069641118,ZERO
,226491000000.0,2024-07-20 12:52:32.458,2.5426526069641118,ZERO
,227492000000.0,2024-07-20 12:52:33.485,4.565614700317383,ZERO
,228492000000.0,2024-07-20 12:52:34.459,4.565614700317383,ZERO
,,2024-07-20 12:52:35.459,,SR
,,2024-07-20 12:52:36.459,,SR
,,2024-07-20 12:52:37.459,,SR
,,2024-07-20 12:52:38.459,,SR
,233490000000.0,2024-07-20 12:52:39.490,10.470653057098389,ZERO
66.0,234490000000.0,2024-07-20 12:52:40.462,10.470653057098389,
66.0,235490000000.0,2024-07-20 12:52:41.460,12.561339616775513,
66.0,236488000000.0,2024-07-20 12:52:42.476,12.561339616775513,
,,2024-07-20 12:52:43.476,,SR
,,2024-07-20 12:52:44.476,,SR
65.0,239488000000.0,2024-07-20 12:52:45.478,16.49648404121399,
64.0,240488000000.0,2024-07-20 12:52:46.463,16.49648404121399,
,,2024-07-20 12:52:47.463,,SR
,,2024-07-20 12:52:48.463,,SR
,,2024-07-20 12:52:49.463,,SR
,,2024-07-20 12:52:50.463,,SR
65.0,245492000000.0,2024-07-20 12:52:51.463,1.195878028869629,
65.0,246493000000.0,2024-07-20 12:52:52.462,1.195878028869629,
,,2024-07-20 12:52:53.462,,SR
,,2024-07-20 12:52:54.462,,SR
66.0,249496000000.0,2024-07-20 12:52:55.470,5.258195400238037,
66.0,250497000000.0,2024-07-20 12:52:56.481,5.258195400238037,
67.0,251498000000.0,2024-07-20 12:52:57.491,7.185670852661133,
67.0,252498000000.0,2024-07-20 12:52:58.472,7.185670852661133,
66.0,253499000000.0,2024-07-20 12:52:59.476,9.240344047546388,
65.0,254500000000.0,2024-07-20 12:53:00.491,9.240344047546388,
64.0,255500000000.0,2024-07-20 12:53:01.473,11.204039573669434,
63.0,256501000000.0,2024-07-20 12:53:02.472,11.204039573669434,
62.0,257502000000.0,2024-07-20 12:53:03.475,13.181324005126951,
62.0,258503000000.0,2024-07-20 12:53:04.477,13.181324005126951,
61.0,259504000000.0,2024-07-20 12:53:05.486,15.254712104797363,
61.0,260505000000.0,2024-07-20 12:53:06.503,15.254712104797363,
61.0,261506000000.0,2024-07-20 12:53:07.476,17.185351610183716,
61.0,262506000000.0,2024-07-20 12:53:08.483,17.185351610183716,
,,2024-07-20 12:53:09.483,,SR
,,2024-07-20 12:53:10.483,,SR
62.0,265507000000.0,2024-07-20 12:53:11.485,21.283340215682983,
63.0,266508000000.0,2024-07-20 12:53:12.500,21.283340215682983,
,,2024-07-20 12:53:13.500,,SR
,,2024-07-20 12:53:14.500,,SR
,,2024-07-20 12:53:15.500,,SR
63.0,271511000000.0,2024-07-20 12:53:17.498,0.7247581481933594,
63.0,272511000000.0,2024-07-20 12:53:18.508,0.7247581481933594,
,,2024-07-20 12:53:19.508,,SR
63.0,275513000000.0,2024-07-20 12:53:21.499,4.698639631271362,
63.0,276513000000.0,2024-07-20 12:53:22.486,4.698639631271362,
,,2024-07-20 12:53:23.486,,SR
,,2024-07-20 12:53:24.486,,SR
65.0,279514000000.0,2024-07-20 12:53:25.488,8.708961009979248,
65.0,280514000000.0,2024-07-20 12:53:26.496,8.708961009979248,
65.0,281515000000.0,2024-07-20 12:53:27.512,10.697861909866331,
65.0,282515000000.0,2024-07-20 12:53:28.488,10.697861909866331,
64.0,283515000000.0,2024-07-20 12:53:29.495,12.73885703086853,
65.0,284515000000.0,2024-07-20 12:53:30.504,12.73885703086853,
,,2024-07-20 12:53:31.504,,SR
,,2024-07-20 12:53:32.504,,SR
67.0,287516000000.0,2024-07-20 12:53:33.512,16.70980191230774,
68.0,288516000000.0,2024-07-20 12:53:34.486,16.70980191230774,
68.0,289517000000.0,2024-07-20 12:53:35.493,18.74467158317566,
69.0,290517000000.0,2024-07-20 12:53:36.511,18.74467158317566,
70.0,291517000000.0,2024-07-20 12:53:37.490,20.73526334762573,
70.0,292517000000.0,2024-07-20 12:53:38.503,20.73526334762573,
,,2024-07-20 12:53:39.503,,SR
,,2024-07-20 12:53:40.503,,SR
,,2024-07-20 12:53:41.503,,SR
,,2024-07-20 12:53:42.503,,SR
,,2024-07-20 12:53:43.503,,SR
,,2024-07-20 12:53:44.503,,SR
71.0,299517000000.0,2024-07-20 12:53:45.513,3.4013354778289795,
71.0,300517000000.0,2024-07-20 12:53:46.490,3.4013354778289795,
71.0,301517000000.0,2024-07-20 12:53:47.500,5.460946083068848,
72.0,302518000000.0,2024-07-20 12:53:48.513,5.460946083068848,
,,2024-07-20 12:53:49.513,,SR
,,2024-07-20 12:53:50.513,,SR
72.0,305519000000.0,2024-07-20 12:53:51.517,9.459421634674072,
72.0,306519000000.0,2024-07-20 12:53:52.492,9.459421634674072,
,,2024-07-20 12:53:53.492,,SR
,,2024-07-20 12:53:54.492,,SR
71.0,309520000000.0,2024-07-20 12:53:55.492,13.464757919311523,
71.0,310520000000.0,2024-07-20 12:53:56.506,13.464757919311523,
71.0,311521000000.0,2024-07-20 12:53:57.511,15.441701650619509,
70.0,312521000000.0,2024-07-20 12:53:58.495,15.441701650619509,
,,2024-07-20 12:53:59.495,,SR
,,2024-07-20 12:54:00.495,,SR
,,2024-07-20 12:54:01.495,,SR
,,2024-07-20 12:54:02.495,,SR
,,2024-07-20 12:54:03.495,,SR
,,2024-07-20 12:54:04.495,,SR
,,2024-07-20 12:54:05.495,,SR
,,2024-07-20 12:54:06.495,,SR
,,2024-07-20 12:54:07.495,,SR
,,2024-07-20 12:54:08.495,,SR
,,2024-07-20 12:54:09.495,,SR
,,2024-07-20 12:54:10.495,,SR
,,2024-07-20 12:54:11.495,,SR
,,2024-07-20 12:54:12.495,,SR
,,2024-07-20 12:54:13.495,,SR
,,2024-07-20 12:54:14.495,,SR
,,2024-07-20 12:54:15.495,,SR
,,2024-07-20 12:54:16.495,,SR
,,2024-07-20 12:54:17.495,,SR
,,2024-07-20 12:54:18.495,,SR
,,2024-07-20 12:54:19.495,,SR
,,2024-07-20 12:54:20.495,,SR
,,2024-07-20 12:54:21.495,,SR
,,2024-07-20 12:54:22.495,,SR
,,2024-07-20 12:54:23.495,,SR
,,2024-07-20 12:54:24.495,,SR
64.0,339531000000.0,2024-07-20 12:54:25.504,0.6338169574737549,
63.0,340531000000.0,2024-07-20 12:54:26.505,0.6338169574737549,
63.0,341531000000.0,2024-07-20 12:54:27.503,2.6733238697052,
64.0,342531000000.0,2024-07-20 12:54:28.506,2.6733238697052,
,,2024-07-20 12:54:29.506,,SR
,,2024-07-20 12:54:30.506,,SR
63.0,345532000000.0,2024-07-20 12:54:31.506,6.6770853996276855,
63.0,346532000000.0,2024-07-20 12:54:32.522,6.6770853996276855,
