bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
79.0,173203214000000.0,2024-06-28 12:56:22.157,0.4086089134216308,
79.0,173204211000000.0,2024-06-28 12:56:23.143,0.4086089134216308,
80.0,173205209000000.0,2024-06-28 12:56:24.142,2.464810609817505,
80.0,173206206000000.0,2024-06-28 12:56:25.155,2.464810609817505,
,,2024-06-28 12:56:26.155,,SR
,,2024-06-28 12:56:27.155,,SR
,,2024-06-28 12:56:28.155,,SR
,,2024-06-28 12:56:29.155,,SR
,,2024-06-28 12:56:30.155,,SR
,,2024-06-28 12:56:31.155,,SR
,,2024-06-28 12:56:32.155,,SR
,,2024-06-28 12:56:33.155,,SR
,,2024-06-28 12:56:34.155,,SR
,,2024-06-28 12:56:35.155,,SR
,,2024-06-28 12:56:36.155,,SR
79.0,173219184000000.0,2024-06-28 12:56:38.105,2.0492265224456787,
79.0,173220182000000.0,2024-06-28 12:56:39.105,2.0492265224456787,
80.0,173221180000000.0,2024-06-28 12:56:40.130,4.104722261428833,
80.0,173222177000000.0,2024-06-28 12:56:41.108,4.104722261428833,
,,2024-06-28 12:56:42.108,,SR
,,2024-06-28 12:56:43.108,,SR
,,2024-06-28 12:56:44.108,,SR
77.0,173227168000000.0,2024-06-28 12:56:46.100,10.753881931304932,
75.0,173228167000000.0,2024-06-28 12:56:47.091,10.753881931304932,
,,2024-06-28 12:56:48.091,,SR
,,2024-06-28 12:56:49.091,,SR
,,2024-06-28 12:56:50.091,,SR
,,2024-06-28 12:56:51.091,,SR
74.0,173233160000000.0,2024-06-28 12:56:52.101,1.023852825164795,
76.0,173234158000000.0,2024-06-28 12:56:53.083,1.023852825164795,
,,2024-06-28 12:56:54.083,,SR
76.0,173237154000000.0,2024-06-28 12:56:56.076,4.916558027267456,
75.0,173238152000000.0,2024-06-28 12:56:57.076,4.916558027267456,
74.0,173239149000000.0,2024-06-28 12:56:58.085,6.96645712852478,
75.0,173240146000000.0,2024-06-28 12:56:59.067,6.96645712852478,
74.0,173241144000000.0,2024-06-28 12:57:00.067,9.011585235595703,
73.0,173242142000000.0,2024-06-28 12:57:01.093,9.011585235595703,
,,2024-06-28 12:57:02.093,,SR
73.0,173245137000000.0,2024-06-28 12:57:04.070,12.911425828933716,
74.0,173246135000000.0,2024-06-28 12:57:05.062,12.911425828933716,
,,2024-06-28 12:57:06.062,,SR
,,2024-06-28 12:57:07.062,,SR
,,2024-06-28 12:57:08.062,,SR
,,2024-06-28 12:57:09.062,,SR
,,2024-06-28 12:57:10.062,,SR
,,2024-06-28 12:57:11.062,,SR
,,2024-06-28 12:57:12.062,,SR
,,2024-06-28 12:57:13.062,,SR
,,2024-06-28 12:57:14.062,,SR
,,2024-06-28 12:57:15.062,,SR
,,2024-06-28 12:57:16.062,,SR
,,2024-06-28 12:57:17.062,,SR
,,2024-06-28 12:57:18.062,,SR
71.0,173261108000000.0,2024-06-28 12:57:20.034,11.780214071273804,
71.0,173262106000000.0,2024-06-28 12:57:21.045,11.780214071273804,
,,2024-06-28 12:57:22.045,,SR
,,2024-06-28 12:57:23.045,,SR
,,2024-06-28 12:57:24.045,,SR
,,2024-06-28 12:57:25.045,,SR
,,2024-06-28 12:57:26.045,,SR
71.0,173269096000000.0,2024-06-28 12:57:28.031,3.6858997344970703,
72.0,173270094000000.0,2024-06-28 12:57:29.018,3.6858997344970703,
,,2024-06-28 12:57:30.018,,SR
,,2024-06-28 12:57:31.018,,SR
,,2024-06-28 12:57:32.018,,SR
,,2024-06-28 12:57:33.018,,SR
,,2024-06-28 12:57:34.018,,SR
76.0,173277077000000.0,2024-06-28 12:57:36.005,11.751127004623411,
76.0,173278074000000.0,2024-06-28 12:57:37.021,11.751127004623411,
75.0,173279072000000.0,2024-06-28 12:57:37.997,13.720681428909302,
